10
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat
grubhub-11-8.tsp ,9,2,2,38.1527,6.77757,10.0479,2,0.73,34.8823,Optimal
grubhub-11-9.tsp ,9,2,2,38.3731,8.6008,10.9235,2,1.44,36.0504,Optimal
grubhub-12-0.tsp ,10,2,2,42.6429,6.95187,12.2099,2,1.6,37.3848,Optimal
grubhub-12-1.tsp ,10,2,2,41.14,8.86917,14.7721,2,1.55,35.237,Optimal
grubhub-12-2.tsp ,10,2,2,40.5776,7.8123,10.3209,2,0.9,38.069,Optimal
grubhub-12-3.tsp ,10,2,2,40.3876,7.91467,13.4657,2,2.27,34.8365,Optimal
grubhub-12-4.tsp ,10,2,2,40.57,7.638,17.1243,2,1.81,31.0837,Optimal
grubhub-12-6.tsp ,10,2,2,42.7588,7.94787,14.4624,2,1.83,36.2443,Optimal
grubhub-12-7.tsp ,10,2,2,42.8196,10.4379,12.2176,2,0.88,41.0399,Optimal
grubhub-12-8.tsp ,10,2,2,41.3471,9.2399,12.4951,2,1.7,38.0919,Optimal
grubhub-12-9.tsp ,10,2,2,43.116,8.90237,13.1606,2,1.27,38.8578,Optimal
grubhub-13-0.tsp ,11,2,2,44.2926,7.71547,14.0116,2,2.7,37.9965,Optimal
grubhub-13-1.tsp ,11,2,2,46.9754,8.26327,15.5434,2,1.36,39.6953,Optimal
grubhub-13-2.tsp ,11,2,2,46.1736,8.6506,13.9288,2,3.91,40.8954,Optimal
grubhub-13-3.tsp ,11,2,2,46.2477,7.4222,14.1649,2,0.26,39.505,Optimal
grubhub-13-4.tsp ,11,2,2,46.0672,7.98937,11.8772,2,0.95,42.1794,Optimal
grubhub-13-5.tsp ,11,2,2,47.0818,8.5095,17.5935,2,5.32,37.9978,Optimal
grubhub-13-6.tsp ,11,2,2,45.6606,9.3976,17.3205,2,2.22,37.7377,Optimal
grubhub-13-7.tsp ,11,2,2,47.4466,7.30047,11.0737,2,1.33,43.6733,Optimal
grubhub-13-8.tsp ,11,2,2,46.9279,7.12617,14.5682,2,1.52,39.4859,Optimal
grubhub-13-9.tsp ,11,2,2,45.273,7.1068,12.6255,2,1.99,39.7543,Optimal
grubhub-14-0.tsp ,11,3,3,45.1742,13.2083,15.2091,2,123.61,43.1734,Optimal
grubhub-14-1.tsp ,11,3,3,46.5042,12.0048,12.8263,2,5.11,45.6827,Optimal
grubhub-14-2.tsp ,11,3,3,47.8323,11.4404,19.2541,2,80.54,40.0186,Optimal
grubhub-14-3.tsp ,11,3,3,47.0229,13.2941,15.7213,2,20.09,44.5957,Optimal
grubhub-14-4.tsp ,11,3,3,47.1958,13.153,14.2493,2,43.8,46.0995,Optimal
grubhub-14-5.tsp ,11,3,3,46.2382,12.6882,15.0037,2,71,43.9227,Optimal
grubhub-14-6.tsp ,11,3,3,48.2807,12.8486,14.1649,2,28.09,46.9644,Optimal
grubhub-14-7.tsp ,11,3,3,44.1577,11.9107,14.0423,2,25.51,42.0262,Optimal
grubhub-14-8.tsp ,11,3,3,47.4276,11.9024,16.6229,2,24.49,42.7072,Optimal
grubhub-14-9.tsp ,11,3,3,46.7911,12.8016,13.6727,2,99.53,45.92,Optimal
grubhub-15-0.tsp ,12,3,3,50.8709,14.8268,18.0565,2,321.17,47.6412,Optimal
grubhub-15-1.tsp ,12,3,3,50.3503,12.1182,13.8276,2,56.35,48.6409,Optimal
grubhub-15-2.tsp ,12,3,3,51.3155,12.2787,16.2288,2,270.52,47.3654,Optimal
grubhub-15-3.tsp ,12,3,3,50.8804,13.8336,17.5444,2,24.1,47.1696,Optimal
grubhub-15-4.tsp ,12,3,3,48.7315,12.9344,15.8301,2,35.96,45.8358,Optimal
grubhub-15-5.tsp ,12,3,3,51.7316,13.8391,16.6336,2,57.42,48.9371,Optimal
grubhub-15-6.tsp ,12,3,3,51.1255,11.2191,18.2083,2,185.16,44.1362,Optimal
grubhub-15-8.tsp ,12,3,3,51.7715,13.5818,14.1787,2,15.95,51.1746,Optimal
grubhub-15-9.tsp ,12,3,3,51.0495,13.1059,19.4427,2,48.8,44.7128,Optimal
30
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat
grubhub-10-0.tsp ,7,3,3,30.3446,11.7088,14.1603,1,1.14,27.893,Optimal
grubhub-10-1.tsp ,7,3,3,28.9595,12.6356,11.7407,1,1.35,29.8544,Optimal
grubhub-10-2.tsp ,7,3,3,28.4731,13.0174,11.2117,1,1.4,30.2788,Optimal
grubhub-10-3.tsp ,7,3,3,28.1159,11.0918,12.6975,1,2.93,26.5102,Optimal
grubhub-10-4.tsp ,7,3,3,31.287,12.334,16.0019,1,2.55,27.6192,Optimal
grubhub-10-5.tsp ,7,3,3,29.5485,13.5929,14.9316,1,1.98,28.2098,Optimal
grubhub-10-6.tsp ,7,3,3,29.1495,12.002,8.6204,2,0.56,32.5311,Optimal
grubhub-10-7.tsp ,7,3,3,27.4091,12.0159,14.6234,1,2.64,24.8016,Optimal
grubhub-10-8.tsp ,7,3,3,30.337,12.2455,15.6998,1,4.03,26.8827,Optimal
grubhub-10-9.tsp ,7,3,3,28.4731,10.5412,11.3743,1,1.45,27.6401,Optimal
grubhub-11-0.tsp ,8,3,3,37.0768,12.7905,12.0673,2,1.22,37.8,Optimal
grubhub-11-1.tsp ,8,3,3,33.5808,12.6826,11.776,2,23.29,34.4874,Optimal
grubhub-11-2.tsp ,8,3,3,35.1312,13.1115,13.1759,2,2.82,35.0667,Optimal
grubhub-11-3.tsp ,8,3,3,34.7227,12.5969,11.7269,2,0.79,35.5926,Optimal
grubhub-11-4.tsp ,8,3,3,33.4896,13.0229,11.5245,2,2.04,34.988,Optimal
grubhub-11-5.tsp ,8,3,3,35.4504,13.5043,12.0627,2,2.26,36.892,Optimal
grubhub-11-6.tsp ,8,3,3,33.2692,12.1542,13.7187,2,3.29,31.7047,Optimal
grubhub-11-7.tsp ,8,3,3,32.8417,11.0282,10.7717,2,1.03,33.0982,Optimal
grubhub-11-8.tsp ,8,3,3,34.242,10.4942,10.4604,2,2.1,34.2758,Optimal
grubhub-11-9.tsp ,8,3,3,33.976,13.0257,11.0676,2,4.47,35.9341,Optimal
grubhub-12-0.tsp ,9,3,3,37.8962,11.8858,11.8941,2,3.88,37.888,Optimal
grubhub-12-1.tsp ,9,3,3,37.0241,12.8846,14.9469,2,20.25,34.9618,Optimal
grubhub-12-2.tsp ,9,3,3,36.6916,11.493,10.3715,2,2.56,37.8131,Optimal
grubhub-12-3.tsp ,9,3,3,36.0361,12.2732,13.7065,2,27.77,34.6028,Optimal
grubhub-12-4.tsp ,9,3,3,35.9924,12.3257,16.4235,2,12.79,31.8946,Optimal
grubhub-12-6.tsp ,9,3,2,38.869,7.94787,12.0689,2,4.49,34.748,Optimal
grubhub-12-7.tsp ,9,3,3,38.7778,14.3454,11.7913,2,4.78,41.3319,Optimal
grubhub-12-8.tsp ,9,3,3,36.6137,14.1545,13.3078,2,7.46,37.4604,Optimal
grubhub-12-9.tsp ,9,3,3,38.4472,13.7229,13.9947,2,6.46,38.1754,Optimal
grubhub-13-0.tsp ,9,4,4,36.2698,15.442,13.5286,2,68.97,38.1832,Optimal
grubhub-13-1.tsp ,9,4,4,38.128,17.1905,14.8381,2,6.28,40.4805,Optimal
grubhub-13-2.tsp ,9,4,4,37.9722,16.6372,13.3707,2,49.49,41.2387,Optimal
grubhub-13-3.tsp ,9,4,4,37.976,15.5112,14.3413,2,31.19,39.1459,Optimal
grubhub-13-4.tsp ,9,4,4,38.3085,15.3313,12.7037,2,20.2,40.9362,Optimal
grubhub-13-5.tsp ,9,4,4,38.1261,17.5945,17.0844,2,99.48,38.6362,Optimal
grubhub-13-6.tsp ,9,4,4,37.1096,17.8933,17.4125,2,16.87,37.5903,Optimal
grubhub-13-7.tsp ,9,4,4,39.0799,15.5278,11.3911,2,5.05,43.2165,Optimal
grubhub-13-8.tsp ,9,4,4,38.0748,16.0617,13.4259,2,25.72,40.7107,Optimal
grubhub-13-9.tsp ,9,4,4,37.102,15.0491,13.3845,2,85.13,38.7667,Optimal
grubhub-14-0.tsp ,10,4,4,41.7385,16.2333,14.1573,2,714.34,43.8145,Optimal
grubhub-14-1.tsp ,10,4,4,42.3275,16.1088,12.9643,2,22.59,45.4719,Optimal
grubhub-14-2.tsp ,10,4,4,44.0147,15.0215,19.3798,2,89.91,39.6564,Optimal
grubhub-14-3.tsp ,10,4,4,43.1388,16.972,16.0617,2,19.24,44.0491,Optimal
grubhub-14-4.tsp ,10,4,4,42.7113,17.7051,14.1956,2,151.5,46.2208,Optimal
grubhub-14-5.tsp ,10,4,4,41.6055,17.4561,15.318,2,1329.46,43.7436,Optimal
grubhub-14-6.tsp ,10,4,4,43.8323,17.3482,13.4857,2,36.3,47.6949,Optimal
grubhub-14-7.tsp ,10,4,4,40.7353,14.9163,14.743,2,59.78,40.9086,Optimal
grubhub-14-8.tsp ,10,4,4,42.8652,16.568,19.1513,2,117.79,40.2819,Optimal
grubhub-14-9.tsp ,10,4,4,43.0495,16.272,13.5347,2,209.68,45.7868,Optimal
grubhub-15-0.tsp ,11,4,4,47.0077,18.4743,17.9308,2,2837.02,47.5512,Optimal
grubhub-15-1.tsp ,11,4,4,45.9228,16.5874,13.0839,2,151.63,49.4263,Optimal
grubhub-15-2.tsp ,11,4,4,47.0742,16.4767,14.9071,2,275.18,48.6439,Optimal
grubhub-15-3.tsp ,11,4,3,46.8215,13.8336,15.0267,2,85.74,45.6284,Optimal
grubhub-15-4.tsp ,11,4,4,43.5687,18.4743,16.3407,2,256.71,45.7022,Optimal
grubhub-15-5.tsp ,11,4,4,47.724,17.6968,15.5327,2,253.26,49.8882,Optimal
grubhub-15-6.tsp ,11,4,4,46.4928,15.987,17.1043,2,288.25,45.3755,Optimal
grubhub-15-8.tsp ,11,4,4,47.5948,17.6858,14.1956,2,200.83,51.085,Optimal
grubhub-15-9.tsp ,11,4,4,47.5226,16.2637,17.5797,2,37.07,46.2066,Optimal
40
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat
grubhub-10-0.tsp ,6,4,4,25.3965,16.936,15.1079,1,10.83,27.2246,Optimal
grubhub-10-1.tsp ,6,4,4,24.4332,17.2486,11.9861,1,7.98,29.6958,Optimal
grubhub-10-2.tsp ,6,4,3,24.7809,13.0174,10.7686,1,21.32,27.0297,Optimal
grubhub-10-3.tsp ,6,4,4,23.1165,16.3937,13.3047,1,49.89,26.2055,Optimal
grubhub-10-4.tsp ,6,4,3,26.9583,12.6107,13.4274,1,45.65,26.1416,Optimal
grubhub-10-5.tsp ,6,4,4,25.6169,17.3399,15.5005,1,20.26,27.4564,Optimal
grubhub-10-6.tsp ,6,4,4,25.9095,14.742,8.7446,2,3.54,31.9069,Optimal
grubhub-10-7.tsp ,6,4,4,23.2115,16.1503,14.9423,1,10.81,24.4194,Optimal
grubhub-10-8.tsp ,6,4,3,26.5897,12.2455,12.6147,1,33.19,26.2205,Optimal
grubhub-10-9.tsp ,6,4,4,24.0076,15.0657,12.1716,1,26.66,26.9017,Optimal
grubhub-11-0.tsp ,7,4,4,32.4346,17.5723,10.6168,2,0.79,39.3901,Optimal
grubhub-11-1.tsp ,7,4,4,28.5643,18.0095,16.4419,1,111.88,30.1318,Optimal
grubhub-11-2.tsp ,7,4,4,30.4605,17.9348,17.3972,1,116.87,30.9981,Optimal
grubhub-11-3.tsp ,7,4,4,30.3731,16.9526,11.4141,2,1.7,35.9116,Optimal
grubhub-11-4.tsp ,7,4,4,29.3718,17.0411,10.6045,2,1.25,35.8084,Optimal
grubhub-11-5.tsp ,7,4,4,31.097,17.8656,12.7481,2,8.67,36.2145,Optimal
grubhub-11-6.tsp ,7,4,4,28.8664,16.5874,12.6377,2,5.39,32.8161,Optimal
grubhub-11-7.tsp ,7,4,4,29.0526,14.5677,12.9015,1,31.36,30.7189,Optimal
grubhub-11-8.tsp ,7,4,4,29.4801,15.4503,12.3035,1,33.87,32.6269,Optimal
grubhub-11-9.tsp ,7,4,4,29.4459,17.6443,11.0753,2,10.18,36.0149,Optimal
grubhub-12-0.tsp ,7,5,4,29.7119,15.8902,12.2912,1,434.52,33.3109,Optimal
grubhub-12-1.tsp ,7,5,5,29.6416,19.6788,13.7448,2,9.21,35.5756,Optimal
grubhub-12-2.tsp ,7,5,5,27.5896,20.791,11.9907,1,27.49,36.3899,Optimal
grubhub-12-3.tsp ,7,5,5,28.7258,18.9622,13.0824,2,34.96,34.6056,Optimal
grubhub-12-4.tsp ,7,5,5,27.6865,20.4645,20.3734,1,594.76,27.7776,Optimal
grubhub-12-6.tsp ,7,5,4,30.3009,16.4684,12.5181,1,124.18,34.2512,Optimal
grubhub-12-7.tsp ,7,5,5,30.9602,21.7731,13.9395,1,97.93,38.7938,Optimal
grubhub-12-8.tsp ,7,5,5,28.0684,22.6419,15.8071,1,311.96,34.9031,Optimal
grubhub-12-9.tsp ,7,5,5,30.3693,21.5297,14.0208,2,143.28,37.8782,Optimal
grubhub-13-0.tsp ,8,5,5,32.494,18.9622,12.8447,2,11.6,38.6115,Optimal
grubhub-13-1.tsp ,8,5,5,33.6245,21.7704,15.3579,2,36.55,40.037,Optimal
grubhub-13-2.tsp ,8,5,5,33.5713,21.0676,11.8036,2,0.92,42.8353,Optimal
grubhub-13-3.tsp ,8,5,5,33.6473,19.8365,14.5314,2,192.89,38.9524,Optimal
grubhub-13-4.tsp ,8,5,5,34.0729,19.5211,12.6117,2,114.88,40.9823,Optimal
grubhub-13-5.tsp ,8,5,5,33.2996,22.6446,16.2503,2,230.94,39.694,Optimal
grubhub-13-6.tsp ,8,5,5,32.5301,22.5838,17.7897,2,68.38,37.3241,Optimal
grubhub-13-7.tsp ,8,5,5,34.964,19.5432,11.9385,2,63.92,42.5687,Optimal
grubhub-13-8.tsp ,8,5,5,33.9589,20.0772,13.1759,2,32.38,40.8601,Optimal
grubhub-13-9.tsp ,8,5,5,32.1064,20.3455,14.4716,2,156.28,37.9803,Optimal
grubhub-14-0.tsp ,8,6,6,32.6783,25.4704,12.949,2,258.34,45.1997,Optimal
grubhub-14-1.tsp ,8,6,6,34.8158,23.0911,13.2373,2,185.26,44.6696,Optimal
grubhub-14-2.tsp ,8,6,6,36.4897,22.0231,19.0731,2,506.26,39.4397,Optimal
grubhub-14-3.tsp ,8,6,6,35.1464,24.6542,17.1013,2,224.49,42.6994,Optimal
grubhub-14-4.tsp ,8,6,6,34.3446,25.9324,15.7243,2,4158.37,44.5527,Optimal
grubhub-14-5.tsp ,8,6,6,33.1647,25.7913,14.0591,2,354,44.8969,Optimal
grubhub-14-6.tsp ,8,6,6,35.3288,25.7747,13.3262,2,14.79,47.7773,Optimal
grubhub-14-7.tsp ,8,6,6,32.4522,23.0219,15.0757,2,205.24,40.3984,Optimal
grubhub-14-8.tsp ,8,6,6,35.4162,23.459,17.7161,2,7.44,41.1591,Optimal
grubhub-14-9.tsp ,8,6,6,34.185,25.2242,12.6669,2,125.77,46.7423,Optimal
grubhub-15-0.tsp ,9,6,6,38.584,26.7846,17.112,2,31876.5,48.2566,Optimal
grubhub-15-1.tsp ,9,6,6,36.8493,25.8439,12.9091,2,518.71,49.7841,Optimal
grubhub-15-2.tsp ,9,6,6,38.3218,25.2657,16.3407,2,3111.92,47.2467,Optimal
grubhub-15-3.tsp ,9,6,5,38.1584,22.4925,15.2367,2,1540.02,45.4141,Optimal
grubhub-15-4.tsp ,9,6,6,35.7017,25.9739,17.4187,2,21923.1,44.257,Optimal
grubhub-15-5.tsp ,9,6,6,38.9165,26.566,16.6796,2,8692.66,48.8029,Optimal
grubhub-15-6.tsp ,9,6,6,38.147,24.1839,14.9086,2,379.62,47.4223,Optimal
grubhub-15-8.tsp ,9,6,6,39.1749,25.9905,13.4489,2,604.47,51.7166,Optimal
grubhub-15-9.tsp ,9,6,6,39.3763,24.1701,19.1544,2,345.02,44.392,Optimal
10
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat
grubhub-10-0.tsp ,9,1,1,38.584,3.66683,11.4371,2,0.02,30.8137,Optimal
grubhub-10-1.tsp ,9,1,1,37.4934,4.16483,10.5248,2,0.1,31.1334,Optimal
grubhub-10-2.tsp ,9,1,1,36.8854,4.7237,9.23373,2,0.08,32.3754,Optimal
grubhub-10-3.tsp ,9,1,1,35.8195,3.83007,10.5831,2,0.23,29.0665,Optimal
grubhub-10-4.tsp ,9,1,1,39.6936,4.04863,11.3712,2,0.06,32.371,Optimal
grubhub-10-5.tsp ,9,1,1,38.2895,4.82053,10.9327,2,0.08,32.1774,Optimal
grubhub-10-6.tsp ,9,1,1,37.0146,4.50513,8.21867,2,0.14,33.3011,Optimal
grubhub-10-7.tsp ,9,1,1,35.4756,4.2257,12.5197,2,0.07,27.1816,Optimal
grubhub-10-8.tsp ,9,1,1,39.1388,3.38463,10.8928,2,0.14,31.6306,Optimal
grubhub-10-9.tsp ,9,1,1,35.8043,3.82177,10.2212,2,0.13,29.4049,Optimal
grubhub-11-0.tsp ,10,1,1,46.2966,3.321,11.2976,2,0.05,38.32,Optimal
grubhub-11-1.tsp ,10,1,1,42.1489,4.16207,11.3973,2,0.09,34.9137,Optimal
grubhub-11-2.tsp ,10,1,1,43.5492,4.80947,11.6809,2,0.01,36.6777,Optimal
grubhub-11-3.tsp ,10,1,1,43.0837,4.37787,11.6257,2,0.27,35.8358,Optimal
grubhub-11-4.tsp ,10,1,1,41.9855,4.6075,9.8302,2,0.14,36.7628,Optimal
grubhub-11-5.tsp ,10,1,1,44.6588,4.0514,12.6071,2,0.29,36.1031,Optimal
grubhub-11-6.tsp ,10,1,1,41.7651,3.73877,13.2649,2,0.24,32.239,Optimal
grubhub-11-7.tsp ,10,1,1,40.2527,4.1925,10.1844,2,0.25,34.2608,Optimal
grubhub-11-8.tsp ,10,1,1,41.7784,3.47593,9.21993,2,0.09,36.0344,Optimal
grubhub-11-9.tsp ,10,1,1,42.717,4.25337,10.1016,2,0.12,36.8688,Optimal
grubhub-12-0.tsp ,11,1,1,46.4415,3.39847,11.9845,2,0.31,37.8554,Optimal
grubhub-12-1.tsp ,11,1,1,45.6454,4.28657,14.5069,2,0.26,35.4251,Optimal
grubhub-12-2.tsp ,11,1,1,44.5282,4.03757,10.3945,2,0.15,38.1713,Optimal
grubhub-12-3.tsp ,11,1,1,44.912,3.3044,14.1343,2,0.4,34.0821,Optimal
grubhub-12-4.tsp ,11,1,1,44.7524,3.52573,16.4097,2,0.38,31.8684,Optimal
grubhub-12-6.tsp ,11,1,1,47.3592,3.22693,14.3857,2,0.22,36.2004,Optimal
grubhub-12-7.tsp ,11,1,1,48.8678,3.60873,11.914,2,0.16,40.5625,Optimal
grubhub-12-8.tsp ,11,1,1,46.1223,4.26443,12.9873,2,0.27,37.3994,Optimal
grubhub-12-9.tsp ,11,1,1,47.7696,4.10397,12.7083,2,0.19,39.1653,Optimal
grubhub-13-0.tsp ,12,1,1,48.399,3.71387,13.0548,2,0.33,39.0581,Optimal
grubhub-13-1.tsp ,12,1,1,50.9013,4.5245,15.3993,2,0.25,40.0265,Optimal
grubhub-13-2.tsp ,12,1,1,50.4092,4.46087,14.1619,2,0.77,40.7082,Optimal
grubhub-13-3.tsp ,12,1,1,50.28,3.5285,14.5406,2,0.32,39.2679,Optimal
grubhub-13-4.tsp ,12,1,1,50.1584,4.0099,12.8693,2,0.28,41.299,Optimal
grubhub-13-5.tsp ,12,1,1,50.774,5.11103,18.7251,2,1.12,37.16,Optimal
grubhub-13-6.tsp ,12,1,1,50.1831,4.7901,17.0215,2,0.3,37.9517,Optimal
grubhub-13-7.tsp ,12,1,1,51.3459,3.60043,10.0295,2,0.16,44.9168,Optimal
grubhub-13-8.tsp ,12,1,1,50.7132,3.59213,16.7731,2,0.81,37.5322,Optimal
grubhub-13-9.tsp ,12,1,1,49.5314,2.88387,10.9603,2,0.4,41.455,Optimal
grubhub-14-0.tsp ,13,1,1,54.2116,4.00437,13.0809,3,1.88,45.1351,Optimal
grubhub-14-1.tsp ,13,1,1,54.9773,3.62257,12.6439,2,0.75,45.956,Optimal
grubhub-14-2.tsp ,13,1,1,55.7525,3.86327,19.4243,2,0.35,40.1915,Optimal
grubhub-14-3.tsp ,13,1,1,56.066,4.08183,13.2541,3,0.25,46.8937,Optimal
grubhub-14-4.tsp ,13,1,1,56.3225,3.819,13.5608,2,0.35,46.5807,Optimal
grubhub-14-5.tsp ,13,1,1,55.5891,3.02773,14.2968,2,0.55,44.32,Optimal
grubhub-14-6.tsp ,13,1,1,57.0673,4.0099,13.547,3,1.98,47.5302,Optimal
grubhub-14-7.tsp ,13,1,1,52.0152,4.4249,13.8353,2,1.23,42.6048,Optimal
grubhub-14-8.tsp ,13,1,1,55.8893,3.5368,15.5664,3,2.03,43.8597,Optimal
grubhub-14-9.tsp ,13,1,1,55.7316,3.73877,13.961,2,0.45,45.5094,Optimal
grubhub-15-0.tsp ,14,1,1,60.047,5.4209,14.4685,3,1.7,50.9994,Optimal
grubhub-15-1.tsp ,14,1,1,58.3047,4.4913,14.0898,2,0.9,48.7062,Optimal
grubhub-15-2.tsp ,14,1,1,59.0153,5.0225,16.9801,2,1.06,47.0577,Optimal
grubhub-15-3.tsp ,14,1,1,59.5853,5.1138,19.0793,2,1.64,45.6198,Optimal
grubhub-15-4.tsp ,14,1,1,57.7385,3.77473,15.9528,2,0.81,45.5604,Optimal
grubhub-15-5.tsp ,14,1,1,60.8051,4.5826,20.2891,2,1.89,45.0986,Optimal
grubhub-15-6.tsp ,14,1,1,58.8044,3.9933,17.4125,2,0.79,45.3852,Optimal
grubhub-15-8.tsp ,14,1,1,60.4517,4.898,17.2147,2,1.33,48.135,Optimal
grubhub-15-9.tsp ,14,1,1,59.8133,4.3004,20.0621,2,0.77,44.0516,Optimal
20
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat
grubhub-10-0.tsp ,8,2,2,34.8234,7.1649,12.6454,2,0.46,29.3429,Optimal
grubhub-10-1.tsp ,8,2,2,33.2426,8.3767,11.2961,2,0.24,30.3232,Optimal
grubhub-10-2.tsp ,8,2,2,33.0032,8.39883,9.752,2,0.1,31.65,Optimal
grubhub-10-3.tsp ,8,2,2,32.1121,7.25067,11.2286,2,1,28.1342,Optimal
grubhub-10-4.tsp ,8,2,2,35.5435,8.11387,12.8831,2,0.14,30.7743,Optimal
grubhub-10-5.tsp ,8,2,2,34.0254,9.05177,11.5322,2,0.19,31.545,Optimal
grubhub-10-6.tsp ,8,2,2,33.2654,7.9866,8.57133,2,0.16,32.6807,Optimal
grubhub-10-7.tsp ,8,2,2,31.1906,8.48737,12.7803,2,0.65,26.8976,Optimal
grubhub-10-8.tsp ,8,2,2,35.0514,7.35857,10.3761,2,0.43,32.0339,Optimal
grubhub-10-9.tsp ,8,2,2,32.2071,7.0819,10.534,2,0.95,28.755,Optimal
grubhub-11-0.tsp ,9,2,2,41.4093,8.4597,10.8345,2,0.17,39.0345,Optimal
grubhub-11-1.tsp ,9,2,2,38.394,7.65183,10.9909,2,1.14,35.0549,Optimal
grubhub-11-2.tsp ,9,2,2,38.8804,9.63,12.1302,2,0.33,36.3802,Optimal
grubhub-11-3.tsp ,9,2,2,38.6353,8.87747,11.4801,2,0.86,36.0327,Optimal
grubhub-11-4.tsp ,9,2,2,38.1052,8.27987,10.6076,2,0.6,35.7775,Optimal
grubhub-11-5.tsp ,9,2,2,40.0071,8.84703,13.3538,2,1.89,35.5003,Optimal
grubhub-11-6.tsp ,9,2,2,37.8088,7.5218,13.1683,2,1.37,32.1623,Optimal
grubhub-11-7.tsp ,9,2,2,36.5605,7.59097,9.81333,2,0.25,34.3381,Optimal
grubhub-11-8.tsp ,9,2,2,38.1527,6.77757,9.50973,2,0.45,35.4205,Optimal
grubhub-11-9.tsp ,9,2,2,38.3731,8.6008,10.5969,2,1.3,36.377,Optimal
grubhub-12-0.tsp ,10,2,2,42.6429,6.95187,11.9385,2,1.42,37.6562,Optimal
grubhub-12-1.tsp ,10,2,2,41.14,8.86917,14.6311,2,1.99,35.3781,Optimal
grubhub-12-2.tsp ,10,2,2,40.5776,7.8123,10.1522,2,0.71,38.2377,Optimal
grubhub-12-3.tsp ,10,2,2,40.3876,7.91467,13.4443,2,2.7,34.858,Optimal
grubhub-12-4.tsp ,10,2,2,40.57,7.638,16.3576,2,1.07,31.8504,Optimal
grubhub-12-6.tsp ,10,2,2,42.7588,7.94787,14.2278,2,1.58,36.4789,Optimal
grubhub-12-7.tsp ,10,2,2,42.8196,10.4379,12.2176,2,1.16,41.0399,Optimal
grubhub-12-8.tsp ,10,2,2,41.3471,9.2399,12.3372,2,1.49,38.2498,Optimal
grubhub-12-9.tsp ,10,2,2,43.116,8.90237,13.1039,2,1.31,38.9145,Optimal
grubhub-13-0.tsp ,11,2,2,44.2926,7.71547,13.7755,2,2.09,38.2326,Optimal
grubhub-13-1.tsp ,11,2,2,46.9754,8.26327,14.9776,2,1.28,40.2611,Optimal
grubhub-13-2.tsp ,11,2,2,46.1736,8.6506,13.9288,2,5.66,40.8954,Optimal
grubhub-13-3.tsp ,11,2,2,46.2477,7.4222,14.1051,2,0.76,39.5648,Optimal
grubhub-13-4.tsp ,11,2,2,46.0672,7.98937,11.7607,2,0.56,42.2959,Optimal
grubhub-13-5.tsp ,11,2,2,47.0818,8.5095,17.2899,2,11.28,38.3014,Optimal
grubhub-13-6.tsp ,11,2,2,45.6606,9.3976,16.8084,2,1.93,38.2498,Optimal
grubhub-13-7.tsp ,11,2,2,47.4466,7.30047,11.0737,2,1.71,43.6733,Optimal
grubhub-13-8.tsp ,11,2,2,46.9279,7.12617,14.329,2,1.7,39.7251,Optimal
grubhub-13-9.tsp ,11,2,2,45.273,7.1068,11.9937,2,1.69,40.3861,Optimal
grubhub-14-0.tsp ,11,3,3,45.1742,13.2083,15.1631,2,216.14,43.2194,Optimal
grubhub-14-1.tsp ,11,3,3,46.5042,12.0048,12.3725,2,2.14,46.1365,Optimal
grubhub-14-2.tsp ,11,3,3,47.8323,11.4404,19.0149,2,105.98,40.2578,Optimal
grubhub-14-3.tsp ,11,3,3,47.0229,13.2941,15.2919,2,20.53,45.025,Optimal
grubhub-14-4.tsp ,11,3,3,47.1958,13.153,13.0901,2,8.35,47.2587,Optimal
grubhub-14-5.tsp ,11,3,3,46.2382,12.6882,13.7095,2,26.55,45.2168,Optimal
grubhub-14-6.tsp ,11,3,3,48.2807,12.8486,13.4581,2,11.12,47.6713,Optimal
grubhub-14-7.tsp ,11,3,3,44.1577,11.9107,14.0423,2,24.76,42.0262,Optimal
grubhub-14-8.tsp ,11,3,3,47.4276,11.9024,16.1567,2,9.39,43.1733,Optimal
grubhub-14-9.tsp ,11,3,3,46.7911,12.8016,13.1943,2,51.96,46.3984,Optimal
grubhub-15-0.tsp ,12,3,3,50.8709,14.8268,15.479,2,62.97,50.2187,Optimal
grubhub-15-1.tsp ,12,3,3,50.3503,12.1182,13.7279,2,39.17,48.7406,Optimal
grubhub-15-2.tsp ,12,3,3,51.3155,12.2787,15.433,2,128.44,48.1612,Optimal
grubhub-15-3.tsp ,12,3,3,50.8804,13.8336,17.5444,2,49.22,47.1696,Optimal
grubhub-15-4.tsp ,12,3,3,48.7315,12.9344,15.1984,2,32.68,46.4675,Optimal
grubhub-15-5.tsp ,12,3,3,51.7316,13.8391,16.0433,2,23.04,49.5274,Optimal
grubhub-15-6.tsp ,12,3,3,51.1255,11.2191,17.3451,2,60.12,44.9995,Optimal
grubhub-15-8.tsp ,12,3,3,51.7715,13.5818,13.8353,2,23.02,51.518,Optimal
